Q (1/A),Intensity in plane (a.u.),Intensity out of plane (a.u.)
1.8537502209842205,7.64064,0.0
1.8562502212822438,7.4688907,0.0
1.8587502215802671,7.5791383,0.0
1.86125022187829,7.419302,0.0
1.8637502221763134,7.6319566,0.0
1.8662502224743367,7.8057404,0.0
1.8687502227723598,7.753259,0.0
1.8712502230703831,7.462184,0.0
1.8737502233684062,7.4079256,0.0
1.8762502236664294,7.589854,0.0
1.8787502239644527,7.6395783,0.0
1.881250224262476,7.2527676,0.0
1.8837502245604991,7.403485,0.0
1.8862502248585225,7.5439286,0.0
1.8887502251565456,7.6609297,0.0
1.8912502254545687,7.4676538,0.0
1.893750225752592,7.319641,0.0
1.8962502260506153,7.401053,0.0
1.8987502263486387,7.635832,0.0
1.9012502266466615,7.705241,0.0
1.9037502269446849,7.5370636,0.0
1.9062502272427082,7.305851,0.0
1.9087502275407315,7.641492,0.0
1.9112502278387546,7.6611276,0.0
1.913750228136778,7.536427,0.0
1.916250228434801,7.1922197,0.0
1.9187502287328242,7.525875,0.0
1.9212502290308475,7.666724,0.0
1.9237502293288709,7.542542,0.0
1.926250229626894,7.219944,0.0
1.928750229924917,7.697175,0.0
1.9312502302229404,7.29009,0.0
1.9337502305209635,7.2291093,0.0
1.9362502308189868,7.2181706,0.0
1.9387502311170102,7.1723175,0.0
1.9412502314150335,7.3291864,0.0
1.9437502317130564,7.3347287,0.0
1.9462502320110797,7.0956244,0.0
1.948750232309103,7.1040697,0.0
1.9512502326071264,7.3788805,0.0
1.9537502329051495,7.27563,0.0
1.9562502332031726,7.1256175,0.0
1.958750233501196,7.034775,0.0
1.961250233799219,7.0228696,0.0
1.9637502340972424,6.85058,0.0
1.9662502343952657,6.887543,0.0
1.9687502346932888,6.9401593,0.0
1.971250234991312,6.8224196,0.0
1.9737502352893352,6.8676596,0.0
1.9762502355873584,6.863937,0.0
1.9787502358853817,6.769654,0.0
1.981250236183405,6.5473533,0.0
1.983750236481428,6.659415,0.0
1.9862502367794512,6.8700047,0.0
1.9887502370774746,6.786303,0.0
1.991250237375498,6.9086323,0.0
1.9937502376735212,6.75625,0.0
1.996250237971544,6.359744,0.0
1.9987502382695674,6.448144,0.0
2.0012502385675908,6.654547,0.0
2.003750238865614,6.778002,0.0
2.006250239163637,6.7601767,0.0
2.0087502394616603,6.4198604,0.0
2.0112502397596836,6.0699897,0.0
2.013750240057707,6.2175226,0.0
2.01625024035573,6.325491,0.0
2.018750240653753,6.903049,0.0
2.0212502409517765,7.1806335,0.0
2.0237502412497994,6.641307,0.0
2.0262502415478227,7.523587,0.0
2.028750241845846,6.8405056,0.0
2.0312502421438694,6.0387454,0.0
2.0337502424418927,6.1823745,0.0
2.036250242739916,6.0476265,0.0
2.038750243037939,6.162876,0.0
2.0412502433359623,6.4143047,0.0
2.0437502436339856,6.3244786,0.0
2.046250243932009,6.370512,0.0
2.048750244230032,6.3660593,0.0
2.051250244528055,6.3081245,0.0
2.0537502448260785,6.3011403,0.0
2.056250245124102,6.079742,0.0
2.0587502454221247,5.986298,0.0
2.061250245720148,5.898369,0.0
2.0637502460181714,6.234837,0.0
2.0662502463161943,5.989917,0.0
2.0687502466142176,5.923631,0.0
2.071250246912241,5.741893,0.0
2.0737502472102642,6.0952578,0.0
2.0762502475082876,5.927372,0.0
2.0787502478063105,5.7528496,0.0
2.081250248104334,5.882935,0.0
2.083750248402357,5.7409697,0.0
2.0862502487003804,5.8773704,0.0
2.088750248998404,5.9791865,0.0
2.0912502492964267,5.8065453,0.0
2.09375024959445,5.9087443,0.0
2.0962502498924733,5.898216,0.0
2.0987502501904967,5.803889,0.0
2.1012502504885195,5.7017837,0.0
2.103750250786543,5.8812466,0.0
2.1062502510845658,5.7244873,0.0
2.108750251382589,5.928941,0.0
2.1112502516806124,5.9020658,0.0
2.1137502519786358,5.9947963,0.0
2.116250252276659,5.701471,0.0
2.118750252574682,5.6656103,0.0
2.1212502528727053,5.7131133,0.0
2.1237502531707286,5.5358763,0.0
2.126250253468752,5.833265,0.0
2.1287502537667753,5.679024,0.0
2.1312502540647986,5.621281,0.0
2.1337502543628215,5.3838983,0.0
2.136250254660845,5.245718,0.0
2.138750254958868,5.5095844,0.0
2.1412502552568915,5.1185646,0.0
2.1437502555549144,5.5620413,0.0
2.1462502558529377,5.50494,0.0
2.1487502561509606,5.511481,0.0
2.151250256448984,5.326207,0.0
2.1537502567470073,5.3145595,0.0
2.1562502570450306,5.3535213,0.0
2.158750257343054,5.360039,0.0
2.161250257641077,5.2785625,0.0
2.1637502579391,5.379622,0.0
2.1662502582371235,5.2245536,0.0
2.168750258535147,5.10789,0.0
2.17125025883317,5.0599885,0.0
2.173750259131193,5.092659,0.0
2.1762502594292163,5.2406855,0.0
2.1787502597272397,5.180741,0.0
2.181250260025263,5.2474694,0.0
2.1837502603232863,5.3093204,0.0
2.1862502606213092,5.2573557,0.0
2.1887502609193326,5.0596304,0.0
2.1912502612173554,5.183654,0.0
2.1937502615153788,5.14142,0.0
2.196250261813402,5.0875845,0.0
2.1987502621114254,5.0742655,0.0
2.2012502624094483,5.2391276,0.0
2.2037502627074717,5.0551524,0.0
2.206250263005495,5.1576047,0.0
2.2087502633035183,5.0276546,0.0
2.2112502636015416,5.2228875,0.0
2.213750263899565,5.140977,0.0
2.216250264197588,5.065015,0.0
2.218750264495611,5.1031346,0.0
2.2212502647936345,4.8744097,0.0
2.223750265091658,4.972974,0.0
2.226250265389681,4.980591,0.0
2.228750265687704,5.0426865,0.0
2.2312502659857274,4.8847857,0.0
2.2337502662837503,4.7414317,0.0
2.2362502665817736,4.743838,0.0
2.238750266879797,4.9056625,0.0
2.2412502671778203,4.673034,0.0
2.243750267475843,4.842775,0.0
2.2462502677738665,4.835917,0.0
2.24875026807189,4.7587585,0.0
2.251250268369913,4.6952143,0.0
2.2537502686679365,4.742179,0.0
2.2562502689659594,4.7033205,0.0
2.2587502692639827,4.7065177,0.0
2.261250269562006,4.8564334,0.0
2.2637502698600294,4.669431,0.0
2.2662502701580527,4.5615325,0.0
2.2687502704560756,4.615279,0.0
2.271250270754099,4.7620406,0.0
2.2737502710521222,4.6457095,0.0
2.276250271350145,4.6899104,0.0
2.2787502716481685,4.4448495,0.0
2.281250271946192,4.5834084,0.0
2.283750272244215,4.8632026,0.0
2.286250272542238,4.6078687,0.0
2.2887502728402613,4.5855355,0.0
2.2912502731382847,4.7330766,0.0
2.293750273436308,4.5457754,0.0
2.296250273734331,4.6727867,0.0
2.298750274032354,4.585798,0.0
2.3012502743303775,4.453663,0.0
2.303750274628401,4.5242825,0.0
2.306250274926424,4.4843526,0.0
2.3087502752244475,4.4907155,0.0
2.3112502755224704,4.5544624,0.0
2.3137502758204938,4.549934,0.0
2.316250276118517,4.2996635,0.0
2.31875027641654,4.704638,0.0
2.3212502767145633,4.5080495,0.0
2.3237502770125866,4.504627,0.0
2.32625027731061,4.460777,0.0
2.328750277608633,4.411462,0.0
2.331250277906656,4.256,0.0
2.3337502782046795,4.146054,0.0
2.336250278502703,4.1751776,0.0
2.3387502788007257,4.3062477,0.0
2.341250279098749,4.2685213,0.0
2.3437502793967724,4.2616587,0.0
2.3462502796947957,4.245608,0.0
2.348750279992819,4.2877483,0.0
2.351250280290842,4.0633965,0.0
2.3537502805888653,4.0208445,0.0
2.3562502808868886,4.10718,0.0
2.358750281184912,4.151471,0.0
2.361250281482935,3.9948244,0.0
2.363750281780958,3.9841132,0.0
2.3662502820789815,3.9766042,0.0
2.368750282377005,4.0983663,0.0
2.3712502826750277,4.046212,0.0
2.373750282973051,4.1496935,0.0
2.3762502832710743,4.018009,0.0
2.3787502835690972,4.1738534,0.0
2.3812502838671206,3.8835685,0.0
2.383750284165144,3.8874176,0.0
2.3862502844631672,4.152779,0.0
2.3887502847611906,3.884852,0.0
2.3912502850592134,3.7851465,0.0
2.3937502853572368,3.9522107,0.0
2.39625028565526,3.9601321,0.0
2.3987502859532834,3.7932694,0.0
2.4012502862513068,3.7465155,0.0
2.4037502865493297,3.8162963,0.0
2.406250286847353,3.9818702,0.0
2.4087502871453763,3.8452792,0.0
2.4112502874433996,3.829386,0.0
2.4137502877414225,3.771199,0.0
2.416250288039446,3.9898145,0.0
2.4187502883374687,3.9533427,0.0
2.421250288635492,3.8376389,0.0
2.4237502889335154,3.9931598,0.0
2.4262502892315387,3.8320358,0.0
2.428750289529562,3.9583733,0.0
2.4312502898275854,3.767925,0.0
2.4337502901256083,3.7090628,0.0
2.4362502904236316,3.591183,0.0
2.438750290721655,3.6638265,0.0
2.4412502910196783,3.5889108,0.0
2.4437502913177016,3.6638641,0.0
2.4462502916157245,3.7908983,0.0
2.448750291913748,3.7806468,0.0
2.451250292211771,3.8153257,0.0
2.4537502925097945,3.7104547,0.0
2.4562502928078174,3.8196151,0.0
2.4587502931058407,3.6491609,0.0
2.4612502934038636,3.8272002,0.0
2.463750293701887,3.6258328,0.0
2.4662502939999102,3.7201996,0.0
2.4687502942979336,3.5214462,0.0
2.471250294595957,3.5636175,0.0
2.47375029489398,3.4796422,0.0
2.476250295192003,3.6041331,0.0
2.4787502954900265,3.6341796,0.0
2.48125029578805,3.5845053,0.0
2.483750296086073,3.4935107,0.0
2.4862502963840964,3.388265,0.0
2.4887502966821193,3.332236,0.0
2.4912502969801427,3.4553864,0.0
2.493750297278166,3.4825406,0.0
2.4962502975761893,3.4535112,0.0
2.498750297874212,3.4609199,0.0
